id,alcohol_consumption,location_class,workstatus,score,divorce,widowed,education,residence_region,babies,preteen,teens,income,engagement_religion,x1,tvhours,gender,response
citzen13285,2 - 3 times a month,C,working fulltime,44,,no,11,w. nor. central,0,0,0,$25000 or more,lt once a year,3,1,0,Pretty Happy
citzen13286,Rarely,C,retired,46,no,,12,e. nor. central,0,0,0,$15000 - 19999,every week,3,4,1,Very Happy
citzen13287,Occassional,A,working fulltime,50,no,no,15,pacific,0,0,0,$25000 or more,never,2,3,0,Pretty Happy
citzen13288,Once a month,C,school,,,,11,w. nor. central,0,1,1,$25000 or more,every week,3,2,0,Pretty Happy
citzen13289,,G,working fulltime,52,,,19,pacific,0,0,0,$25000 or more,lt once a year,1,,1,Not Happy
citzen1329,Once a month,C,other,,,,11,e. nor. central,0,0,0,$25000 or more,once a month,2,2,0,Not Happy
citzen13291,Once a week,B,working fulltime,28,no,no,10,foreign,1,1,0,$25000 or more,sevrl times a yr,1,2,1,Pretty Happy
citzen13292,Rarely,E,retired,70,yes,no,8,w. nor. central,0,0,0,$25000 or more,lt once a year,3,,0,Pretty Happy
citzen13296,Occassional,A,working fulltime,51,no,no,13,w. sou. central,0,1,1,$25000 or more,more thn once wk,3,,1,Pretty Happy
citzen13297,Occassional,D,working fulltime,51,no,no,12,e. nor. central,0,0,0,$25000 or more,sevrl times a yr,2,3,0,Pretty Happy
citzen13299,2 - 3 times a month,A,school,40,no,yes,7,foreign,0,0,0,$20000 - 24999,never,1,2,1,Very Happy
citzen133,Occassional,B,retired,51,no,no,12,middle atlantic,0,0,0,$25000 or more,never,2,3,0,Very Happy
citzen13301,Rarely,C,retired,74,no,no,14,mountain,0,0,1,lt $1000,sevrl times a yr,3,2,0,Very Happy
citzen13302,2 - 3 times a month,G,working fulltime,40,,no,14,w. sou. central,0,0,0,,never,2,3,0,Pretty Happy
citzen13303,Once a week,D,retired,31,,,12,foreign,0,0,0,$25000 or more,never,1,3,0,Pretty Happy
citzen13306,Never,G,working fulltime,24,,,12,south atlantic,0,0,0,$20000 - 24999,once a month,1,5,1,Pretty Happy
citzen13307,Never,B,other,33,no,,11,e. nor. central,0,0,0,$5000 to 5999,once a month,3,,1,Pretty Happy
citzen13308,Rarely,G,retired,47,,no,10,e. nor. central,0,0,0,$8000 to 9999,never,1,,0,Pretty Happy
citzen13309,Once a month,G,working fulltime,69,,,18,w. nor. central,0,0,0,$25000 or more,once a month,1,2,1,Very Happy
citzen13310,Never,D,keeping house,66,no,no,14,w. sou. central,0,4,1,$25000 or more,every week,1,4,0,Pretty Happy
citzen13311,Rarely,D,working fulltime,49,yes,no,18,w. nor. central,0,0,0,$25000 or more,never,3,,0,Very Happy
citzen13312,Once a month,B,working parttime,27,no,no,13,south atlantic,1,0,0,$15000 - 19999,once a month,1,1,0,Pretty Happy
citzen13314,Once a week,G,other,47,yes,no,14,pacific,0,0,1,$25000 or more,lt once a year,2,0,1,Pretty Happy
citzen13315,Occassional,B,"unempl, laid off",33,,,13,middle atlantic,1,1,0,$20000 - 24999,once a year,2,2,1,Pretty Happy
citzen13317,Once a week,C,working fulltime,59,no,,16,south atlantic,0,0,0,$25000 or more,sevrl times a yr,1,0,1,Pretty Happy
citzen13318,Once a month,A,working fulltime,74,,no,14,pacific,0,1,1,$25000 or more,every week,3,0,0,Pretty Happy
citzen1332,Multiple times in a week,G,working fulltime,41,,no,20,foreign,0,0,0,$25000 or more,never,1,2,1,Not Happy
citzen13321,Occassional,G,retired,72,no,,15,south atlantic,0,0,0,$25000 or more,every week,1,3,0,Very Happy
citzen13323,2 - 3 times a month,C,working fulltime,30,,no,11,w. sou. central,0,1,0,$25000 or more,once a year,3,2,0,Pretty Happy
citzen13326,Rarely,C,keeping house,29,,no,10,south atlantic,0,0,2,$3000 to 3999,every week,2,4,1,Pretty Happy
citzen13329,2 - 3 times a month,B,working fulltime,24,no,no,15,south atlantic,0,0,0,$25000 or more,sevrl times a yr,2,4,0,Pretty Happy
citzen13330,Rarely,A,keeping house,,no,,12,mountain,0,0,0,$1000 to 2999,2-3x a month,1,,1,Pretty Happy
citzen13331,Rarely,,working fulltime,64,yes,,18,new england,0,1,0,$25000 or more,sevrl times a yr,2,1,1,Very Happy
citzen13333,Once a week,A,keeping house,20,no,no,9,e. nor. central,0,3,0,$15000 - 19999,never,2,3,1,Very Happy
citzen13335,Once a week,B,school,,,,13,e. sou. central,1,0,0,lt $1000,once a year,1,,1,Pretty Happy
citzen13337,Occassional,G,working fulltime,56,,no,14,south atlantic,0,0,0,$25000 or more,lt once a year,1,,1,Pretty Happy
citzen13338,Multiple times in a week,C,retired,28,,no,15,middle atlantic,0,0,0,$25000 or more,sevrl times a yr,1,,0,Not Happy
citzen1334,2 - 3 times a month,D,school,51,,,16,pacific,0,0,0,$25000 or more,once a year,1,0,0,Pretty Happy
citzen13342,Never,D,working parttime,30,yes,no,10,e. nor. central,0,0,0,$25000 or more,never,3,,0,Pretty Happy
citzen13343,Never,G,working fulltime,49,,,16,pacific,0,0,0,,never,2,1,1,Pretty Happy
citzen13345,Once a week,G,working fulltime,54,,,17,south atlantic,0,0,0,$25000 or more,sevrl times a yr,1,,1,Very Happy
citzen13347,Multiple times in a week,G,"unempl, laid off",48,,no,13,pacific,0,0,0,$25000 or more,every week,1,,1,Not Happy
citzen13356,Rarely,F,working parttime,17,no,no,12,south atlantic,0,0,0,$25000 or more,every week,1,,0,Very Happy
citzen13357,Once a month,F,working fulltime,51,no,no,13,e. nor. central,0,0,0,,lt once a year,3,,1,Pretty Happy
citzen13358,Occassional,A,working fulltime,50,,no,12,e. sou. central,0,0,0,$20000 - 24999,once a year,2,4,1,Very Happy
citzen13359,Once a week,E,temp not working,57,,,14,e. nor. central,0,0,0,$25000 or more,once a year,2,1,0,Very Happy
citzen1336,Rarely,F,working fulltime,43,,,12,middle atlantic,0,0,0,$25000 or more,every week,1,1,1,Very Happy
citzen13360,Once a month,B,working fulltime,45,no,no,16,south atlantic,0,0,1,$25000 or more,,3,,0,Very Happy
citzen13362,Multiple times in a week,C,keeping house,,no,,8,e. sou. central,0,0,0,,nrly every week,1,3,1,Not Happy
citzen13363,Rarely,A,working fulltime,39,no,no,12,mountain,0,0,0,$25000 or more,once a year,2,3,1,Pretty Happy
citzen13365,Once a month,G,retired,41,,,12,south atlantic,0,0,0,,more thn once wk,2,7,1,Very Happy
citzen13367,2 - 3 times a month,B,keeping house,66,no,no,16,foreign,1,0,0,,once a year,1,2,1,Very Happy
citzen13368,Once a month,C,working fulltime,32,yes,no,12,mountain,0,0,1,$25000 or more,once a year,3,3,1,Pretty Happy
citzen13369,Multiple times in a week,C,working fulltime,39,,no,13,e. sou. central,0,0,0,$15000 - 19999,lt once a year,1,2,1,Not Happy
citzen13374,2 - 3 times a month,A,working fulltime,25,yes,no,10,south atlantic,0,0,0,$25000 or more,sevrl times a yr,2,2,1,Very Happy
citzen13377,Never,A,"unempl, laid off",22,,,12,e. nor. central,0,0,0,$1000 to 2999,sevrl times a yr,1,1,0,Pretty Happy
citzen13379,Occassional,A,retired,33,yes,,4,south atlantic,0,0,0,$5000 to 5999,nrly every week,1,,1,Pretty Happy
citzen1338,Rarely,F,working fulltime,49,,,16,south atlantic,0,0,0,$25000 or more,sevrl times a yr,3,0,1,Very Happy
citzen13380,Occassional,B,keeping house,29,no,no,11,w. sou. central,0,0,0,,never,3,3,1,Pretty Happy
citzen13381,,A,keeping house,,yes,no,13,w. sou. central,1,1,0,$20000 - 24999,never,1,4,1,Not Happy
citzen13382,2 - 3 times a month,C,working fulltime,32,yes,no,14,pacific,1,1,1,$25000 or more,lt once a year,3,,0,Very Happy
citzen13384,Rarely,G,working fulltime,36,no,no,10,foreign,0,0,0,$25000 or more,2-3x a month,1,,0,Pretty Happy
citzen13385,Once a week,C,working fulltime,36,,,,south atlantic,0,0,1,$25000 or more,never,3,,1,Pretty Happy
citzen13387,Multiple times in a week,A,keeping house,60,no,no,16,middle atlantic,2,0,0,$25000 or more,lt once a year,1,2,1,Not Happy
citzen13389,2 - 3 times a month,C,working fulltime,51,no,no,16,pacific,0,0,0,$25000 or more,2-3x a month,1,1,1,Very Happy
citzen1339,Occassional,G,keeping house,30,no,no,12,e. nor. central,0,0,0,$25000 or more,never,2,4,1,Pretty Happy
citzen13390,2 - 3 times a month,G,keeping house,,no,,16,new england,0,0,0,$25000 or more,sevrl times a yr,2,3,1,Pretty Happy
citzen13391,2 - 3 times a month,C,working fulltime,29,,no,12,south atlantic,0,0,0,$10000 - 14999,nrly every week,2,3,1,Pretty Happy
citzen13392,Rarely,F,retired,66,no,,12,w. nor. central,0,0,0,$10000 - 14999,once a month,1,4,1,Very Happy
citzen13394,Never,C,working parttime,23,,,12,w. nor. central,0,0,0,$7000 to 7999,never,2,0,0,Pretty Happy
citzen13396,2 - 3 times a month,F,retired,17,,no,11,w. nor. central,0,0,0,,2-3x a month,2,,1,Pretty Happy
citzen1340,Never,D,working fulltime,51,no,no,12,w. sou. central,0,1,0,$25000 or more,sevrl times a yr,3,,1,Pretty Happy
citzen13403,Occassional,E,working fulltime,74,no,no,14,e. nor. central,2,1,0,$25000 or more,nrly every week,1,,0,Very Happy
citzen13404,2 - 3 times a month,B,working fulltime,66,no,no,18,e. nor. central,2,0,0,$25000 or more,sevrl times a yr,1,,0,Very Happy
citzen13405,Multiple times in a week,G,working fulltime,36,no,no,12,pacific,1,1,0,$25000 or more,never,1,,0,Not Happy
citzen13406,Occassional,C,keeping house,,no,no,12,foreign,2,0,0,$10000 - 14999,2-3x a month,1,3,1,Pretty Happy
citzen13409,2 - 3 times a month,C,working fulltime,36,,,12,south atlantic,0,0,0,$25000 or more,never,2,3,0,Pretty Happy
citzen13412,Rarely,A,working fulltime,22,yes,no,8,middle atlantic,0,0,0,$15000 - 19999,lt once a year,1,,0,Very Happy
citzen13413,Once a month,A,working fulltime,24,no,no,12,e. nor. central,1,2,0,$25000 or more,never,2,1,0,Very Happy
citzen13416,Never,G,keeping house,66,no,no,16,middle atlantic,0,0,0,,never,1,2,1,Pretty Happy
citzen13422,Never,G,keeping house,23,,,6,foreign,2,1,0,,never,1,2,1,Very Happy
citzen13424,Once a month,D,working fulltime,39,no,,10,w. sou. central,0,0,0,$20000 - 24999,never,1,1,0,Very Happy
citzen13428,Occassional,A,keeping house,47,no,no,16,e. nor. central,1,1,0,$25000 or more,once a year,3,1,1,Pretty Happy
citzen1343,Rarely,G,working fulltime,51,yes,no,12,south atlantic,0,0,0,$25000 or more,once a year,2,3,0,Very Happy
citzen13430,,E,working fulltime,59,no,no,12,middle atlantic,0,0,0,$25000 or more,every week,3,,0,Very Happy
citzen13431,Multiple times in a week,B,keeping house,42,no,,12,south atlantic,1,1,0,$20000 - 24999,more thn once wk,1,,1,Not Happy
citzen13433,Once a week,B,keeping house,64,no,no,16,e. sou. central,0,0,0,$25000 or more,every week,2,2,1,Pretty Happy
citzen13436,Rarely,B,working fulltime,33,no,no,16,w. sou. central,0,0,0,$25000 or more,more thn once wk,2,3,1,Pretty Happy
citzen13437,Once a month,E,working fulltime,28,,,16,new england,0,0,0,$25000 or more,never,2,5,1,Pretty Happy
citzen13438,Never,E,working parttime,56,no,no,16,w. nor. central,1,0,0,$25000 or more,sevrl times a yr,1,2,1,Pretty Happy
citzen13439,2 - 3 times a month,C,working fulltime,86,,,20,pacific,0,0,0,$25000 or more,once a month,1,1,1,Very Happy
citzen13441,Once a week,A,retired,23,no,,7,e. sou. central,0,0,0,,once a month,1,2,1,Pretty Happy
citzen13444,Occassional,E,school,38,,,13,w. nor. central,0,0,0,$15000 - 19999,sevrl times a yr,2,0,0,Pretty Happy
citzen13446,Never,D,working fulltime,46,,,16,pacific,0,0,0,$25000 or more,once a month,2,2,0,Very Happy
citzen13448,Once a month,G,working fulltime,35,no,no,13,south atlantic,0,0,0,$25000 or more,sevrl times a yr,2,2,0,Very Happy
citzen13452,Multiple times in a week,D,working parttime,47,,,11,south atlantic,0,0,1,$15000 - 19999,2-3x a month,2,3,0,Not Happy
citzen13455,Never,A,other,40,no,no,10,e. nor. central,0,0,0,$15000 - 19999,never,3,,0,Pretty Happy
citzen13457,2 - 3 times a month,A,keeping house,36,yes,no,12,middle atlantic,0,0,0,$25000 or more,2-3x a month,1,3,1,Pretty Happy
citzen13460,2 - 3 times a month,D,working fulltime,39,,yes,14,south atlantic,0,0,0,,,1,,0,Very Happy
citzen13462,Once a month,G,school,31,,,14,south atlantic,0,0,1,$25000 or more,more thn once wk,1,1,0,Very Happy
citzen13463,2 - 3 times a month,G,working fulltime,54,no,no,12,south atlantic,0,0,2,,nrly every week,2,2,0,Pretty Happy
citzen13465,Multiple times in a week,B,working parttime,29,,,20,w. nor. central,0,0,0,$8000 to 9999,never,1,1,0,Very Happy
citzen13466,Never,,working fulltime,44,,,16,south atlantic,0,0,0,$10000 - 14999,lt once a year,1,2,1,Pretty Happy
citzen13467,,A,keeping house,36,no,no,9,e. nor. central,0,0,0,$25000 or more,more thn once wk,2,1,1,Not Happy
citzen13469,2 - 3 times a month,D,working parttime,17,,,11,middle atlantic,0,0,1,,every week,2,,0,Pretty Happy
citzen13470,Once a month,D,working parttime,44,no,no,11,w. sou. central,1,0,0,$15000 - 19999,more thn once wk,1,,0,Pretty Happy
citzen13471,Never,G,retired,30,no,no,16,new england,0,0,0,$25000 or more,never,1,,0,Pretty Happy
citzen13474,2 - 3 times a month,B,working fulltime,30,no,no,9,south atlantic,0,0,0,$15000 - 19999,2-3x a month,3,1,0,Pretty Happy
citzen13476,2 - 3 times a month,A,keeping house,29,no,no,13,e. nor. central,0,0,0,$15000 - 19999,never,3,6,1,Pretty Happy
citzen13477,Never,G,school,28,yes,no,13,foreign,1,1,1,$25000 or more,2-3x a month,1,2,1,Pretty Happy
citzen1348,Once a week,D,retired,40,yes,,12,south atlantic,0,0,0,$15000 - 19999,more thn once wk,3,,1,Not Happy
citzen13482,Rarely,E,working fulltime,75,,no,20,foreign,0,0,0,$25000 or more,every week,2,1,1,Very Happy
citzen13484,Occassional,E,working fulltime,51,,no,14,e. nor. central,0,0,0,$25000 or more,sevrl times a yr,2,2,0,Pretty Happy
citzen13486,Never,B,working fulltime,51,no,no,16,south atlantic,0,0,1,$25000 or more,2-3x a month,2,0,0,Pretty Happy
citzen13489,2 - 3 times a month,B,working fulltime,39,no,no,13,e. nor. central,0,4,0,$25000 or more,lt once a year,1,,0,Pretty Happy
citzen13490,Multiple times in a week,F,working fulltime,54,,no,14,e. nor. central,1,0,2,$25000 or more,every week,1,,1,Not Happy
citzen13494,Never,B,keeping house,33,yes,,8,e. nor. central,0,0,0,$10000 - 14999,every week,2,0,1,Pretty Happy
citzen13496,Once a month,D,retired,59,,no,12,e. nor. central,0,0,0,$25000 or more,never,1,6,1,Pretty Happy
citzen13497,Rarely,A,working fulltime,28,no,no,12,w. sou. central,0,0,2,$25000 or more,once a month,2,3,1,Pretty Happy
citzen13498,Once a week,B,keeping house,,,no,9,e. nor. central,0,2,0,$10000 - 14999,lt once a year,2,2,1,Not Happy
citzen13499,2 - 3 times a month,F,working fulltime,,yes,no,12,w. sou. central,0,0,1,$15000 - 19999,more thn once wk,1,1,1,Very Happy
citzen1350,Once a month,C,other,36,no,,13,mountain,0,0,0,$7000 to 7999,lt once a year,2,6,0,Pretty Happy
citzen13500,Once a month,D,working fulltime,66,no,no,15,foreign,0,0,0,$25000 or more,2-3x a month,2,1,1,Very Happy
citzen13502,Rarely,A,working fulltime,36,no,no,12,w. nor. central,1,1,1,$10000 - 14999,every week,2,2,1,Pretty Happy
citzen13504,Once a week,C,retired,48,no,no,14,middle atlantic,0,0,0,$25000 or more,every week,1,2,0,Pretty Happy
citzen13507,Never,D,retired,64,no,no,16,south atlantic,0,0,0,$25000 or more,nrly every week,3,,0,Very Happy
citzen13508,Never,D,working fulltime,44,no,no,12,w. nor. central,0,0,1,$25000 or more,sevrl times a yr,2,1,0,Pretty Happy
citzen13510,Occassional,A,retired,35,no,,5,south atlantic,0,0,0,,never,2,,0,Not Happy
citzen13511,Once a month,B,other,30,yes,,12,e. sou. central,0,0,0,,never,2,4,1,Not Happy
citzen13514,Multiple times in a week,D,"unempl, laid off",29,,,11,w. sou. central,0,0,0,$20000 - 24999,once a year,1,,0,Not Happy
citzen13516,Once a week,C,working fulltime,47,,no,11,south atlantic,0,0,0,$25000 or more,never,3,2,0,Pretty Happy
citzen13517,Once a month,D,working parttime,19,,,11,mountain,0,0,2,$25000 or more,once a year,2,2,0,Pretty Happy
citzen13518,Once a week,F,working parttime,74,,,20,foreign,0,0,0,$15000 - 19999,every week,2,0,0,Very Happy
citzen13520,Once a month,B,working parttime,66,no,no,11,new england,0,1,1,$25000 or more,nrly every week,1,,0,Pretty Happy
citzen13524,,D,working parttime,51,no,no,14,w. nor. central,0,0,0,$25000 or more,more thn once wk,3,3,1,Not Happy
citzen13527,2 - 3 times a month,C,working fulltime,59,yes,no,18,e. nor. central,0,1,0,$25000 or more,sevrl times a yr,3,2,0,Pretty Happy
citzen13530,Rarely,G,working fulltime,,,no,12,w. sou. central,0,0,0,$10000 - 14999,once a year,3,5,0,Pretty Happy
citzen13531,2 - 3 times a month,D,working fulltime,33,no,,16,w. sou. central,0,1,2,$25000 or more,lt once a year,3,1,0,Pretty Happy
citzen13534,Once a month,G,working fulltime,50,,no,14,middle atlantic,0,0,0,$25000 or more,every week,2,3,1,Pretty Happy
citzen13536,Rarely,C,keeping house,,,,8,w. sou. central,0,1,0,$5000 to 5999,2-3x a month,1,13,1,Very Happy
citzen13537,Once a week,G,working fulltime,31,no,no,10,e. nor. central,2,0,0,$25000 or more,never,1,,0,Pretty Happy
citzen13540,Never,B,keeping house,46,no,no,,south atlantic,1,0,0,$25000 or more,every week,3,1,1,Very Happy
citzen13541,Once a week,A,working fulltime,28,no,no,10,foreign,0,2,0,$25000 or more,lt once a year,2,4,1,Pretty Happy
citzen13542,Never,C,working fulltime,46,no,,12,mountain,0,0,0,$25000 or more,once a month,1,2,1,Pretty Happy
citzen13544,Never,G,working parttime,23,,no,14,w. sou. central,0,0,1,$25000 or more,every week,2,6,0,Very Happy
citzen13545,Never,D,retired,44,no,,11,south atlantic,0,0,0,$10000 - 14999,more thn once wk,1,,1,Pretty Happy
citzen13548,Once a week,B,working fulltime,66,no,no,16,w. sou. central,0,0,0,$25000 or more,once a month,1,,1,Very Happy
citzen13550,Once a month,E,working parttime,56,no,no,20,pacific,0,2,1,$25000 or more,every week,2,1,1,Pretty Happy
citzen13553,Once a month,A,working parttime,29,,no,12,pacific,0,0,0,$15000 - 19999,once a year,3,,0,Pretty Happy
citzen13556,Never,D,retired,24,,,10,south atlantic,0,0,0,$10000 - 14999,never,1,,0,Pretty Happy
citzen13557,Once a week,C,keeping house,75,no,,20,foreign,0,0,0,$25000 or more,nrly every week,1,4,1,Very Happy
citzen13558,Occassional,B,working fulltime,29,,,17,foreign,0,0,0,$10000 - 14999,every week,1,,1,Very Happy
citzen13559,Once a month,A,working parttime,28,,,12,w. nor. central,1,0,0,$4000 to 4999,sevrl times a yr,2,2,1,Pretty Happy
citzen1356,Multiple times in a week,E,temp not working,64,,no,17,mountain,0,1,1,$25000 or more,2-3x a month,2,1,1,Not Happy
citzen13562,Once a month,D,working fulltime,24,,no,13,pacific,0,1,0,$8000 to 9999,never,1,,0,Pretty Happy
citzen13564,Once a week,D,working fulltime,43,,,16,middle atlantic,0,0,0,$15000 - 19999,never,1,,1,Pretty Happy
citzen13565,2 - 3 times a month,G,working parttime,32,yes,no,16,w. sou. central,0,1,0,$10000 - 14999,more thn once wk,3,1,1,Pretty Happy
citzen13566,Rarely,C,working fulltime,52,no,no,12,w. sou. central,1,0,0,$20000 - 24999,never,2,4,0,Pretty Happy
citzen13567,Occassional,D,working fulltime,39,,,18,south atlantic,1,0,0,$25000 or more,once a month,1,,1,Pretty Happy
citzen13569,Rarely,A,retired,,no,,18,middle atlantic,0,0,0,$25000 or more,,2,6,0,Pretty Happy
citzen1357,Never,E,working fulltime,65,,no,,w. sou. central,0,0,0,$25000 or more,once a year,3,2,0,Pretty Happy
citzen13570,Once a month,C,working fulltime,22,yes,no,,foreign,1,0,0,$25000 or more,2-3x a month,1,1,0,Very Happy
citzen13571,Once a month,A,temp not working,46,no,no,18,w. nor. central,1,0,0,$25000 or more,more thn once wk,2,1,1,Pretty Happy
citzen13572,2 - 3 times a month,D,working fulltime,40,yes,no,14,e. sou. central,0,3,1,$20000 - 24999,sevrl times a yr,1,,0,Pretty Happy
citzen13574,Once a week,D,keeping house,,no,no,12,e. nor. central,1,0,0,$15000 - 19999,once a year,1,,1,Pretty Happy
citzen13580,Once a month,G,retired,,,,20,south atlantic,0,0,0,$6000 to 6999,never,1,2,1,Pretty Happy
citzen13581,Never,D,working fulltime,35,,no,12,middle atlantic,0,0,0,$25000 or more,sevrl times a yr,3,,1,Very Happy
citzen13587,2 - 3 times a month,A,working parttime,32,no,no,12,middle atlantic,1,1,0,$15000 - 19999,2-3x a month,1,,1,Pretty Happy
citzen13588,Once a week,A,working fulltime,36,no,no,13,middle atlantic,0,0,0,$15000 - 19999,never,1,1,0,Very Happy
citzen13589,2 - 3 times a month,B,school,30,,,15,foreign,0,0,0,$25000 or more,sevrl times a yr,3,,0,Pretty Happy
citzen13591,Once a month,G,working fulltime,40,yes,no,14,e. nor. central,0,0,0,$25000 or more,lt once a year,1,,1,Pretty Happy
